_id,slot,defense,max_defense,fire_res,thunder_res,dragon_res,water_res,ice_res,hunter_type,num_slots,name,rarity
1442325,Arms,30,44,2,2,2,-1,-1,1,1,Shinobi Sea Kote,7
1442326,Arms,66,80,2,-2,2,2,-2,0,1,Ancient Arms,7
1442327,Arms,33,47,2,-2,3,2,-2,1,1,Ancient Guards,7
1442328,Arms,66,80,2,2,2,-2,-2,0,1,Master's Gauntlets,7
1442329,Arms,33,47,3,2,2,-2,-2,1,1,Master's Guards,7
1442330,Arms,66,80,2,2,-5,2,2,0,0,Black Claw S,7
1442331,Arms,33,47,2,2,-5,2,3,1,0,Black Fist S,7
1442332,Arms,66,80,-2,2,-2,2,2,0,0,Toka Kote,7
1442333,Arms,33,47,-2,3,-2,2,2,1,0,Mitsuaoi Kote,7
1442334,Arms,64,78,4,-3,-4,0,0,0,0,EX Rathian Braces S,7
1442335,Arms,32,46,6,-3,-4,0,0,1,0,EX Rathian Guards S,7
1442336,Arms,64,78,5,-4,-4,0,0,0,1,EX Rathalos Braces S,7
1442337,Arms,32,46,6,-4,-4,0,0,1,1,EX Rathalos Guards S,7
1442338,Arms,64,78,2,-4,-3,0,0,0,1,EX Tigrex Braces S,7
1442339,Arms,32,46,4,-4,-3,0,0,1,1,EX Tigrex Guards S,7
1442340,Arms,68,82,-2,0,-4,2,2,0,2,Arc Vambraces S,7
1442341,Arms,68,82,-2,0,-4,2,2,0,2,Storge Braces S,7
1442342,Arms,34,48,-2,0,-3,2,2,1,2,Arc Guards S,7
1442343,Arms,34,48,-2,0,-3,2,2,1,2,Storge Guards S,7
1442344,Arms,72,86,-2,0,-4,2,2,0,2,EX Arc Vambraces,7
1442345,Arms,72,86,-2,0,-4,2,2,0,2,EX Storge Vambraces,7
1442346,Arms,36,50,-2,0,-3,2,2,1,2,EX Arc Guards,7
1442347,Arms,36,50,-2,0,-3,2,2,1,2,EX Storge Guards,7
1442348,Arms,64,78,-2,0,-4,2,2,0,0,Arc Braces R,7
1442349,Arms,64,78,-2,0,-4,2,2,0,0,Storge Braces R,7
1442350,Arms,32,46,-2,0,-3,2,2,1,0,Arc Guards R,7
1442351,Arms,32,46,-2,0,-3,2,2,1,0,Storge Guards R,7
1442352,Arms,72,86,-1,-2,-3,2,3,0,1,Kushala Grip S,7
1442353,Arms,36,50,-1,-2,-3,2,5,1,1,Kushala Embrace S,7
1442354,Arms,76,90,-1,-2,-3,2,3,0,1,EX Kushala Grip,7
1442355,Arms,38,52,-1,-2,-3,2,5,1,1,EX Kushala Embrace,7
1442356,Arms,68,82,-1,-2,-3,2,3,0,1,Kushala Grip R,7
1442357,Arms,34,48,-1,-2,-3,2,5,1,1,Kushala Embrace R,7
1442358,Arms,56,70,-5,0,-3,1,2,0,1,Mizuha Sleeves S,7
1442359,Arms,28,42,-4,0,-3,1,2,1,1,Cham Sleeves S,7
1442360,Arms,60,74,-5,0,-3,1,2,0,0,EX Mizuha Sleeves,7
1442361,Arms,30,44,-4,0,-3,1,2,1,0,EX Cham Sleeves,7
1442362,Arms,66,80,4,1,-3,-4,-1,0,0,Kaiser Vambraces S,7
1442363,Arms,33,47,4,1,-3,-3,-1,1,0,Kaiser Guards S,7
1442364,Arms,70,84,4,1,-3,-4,-1,0,0,EX Kaiser Vambraces,7
1442365,Arms,35,49,4,1,-3,-3,-1,1,0,EX Kaiser Guards,7
1442366,Arms,66,80,2,-4,4,-6,0,0,1,Silver Solbraces,7
1442367,Arms,33,47,2,-4,4,-5,0,1,1,Silver Solguards,7
1442368,Arms,70,84,2,-4,4,-6,0,0,0,EX Silver Solbraces,7
1442369,Arms,35,49,2,-4,4,-5,0,1,0,EX Silver Solguards,7
1442370,Arms,62,76,2,-4,4,-6,0,0,0,Silver Solbraces R,7
1442371,Arms,31,45,2,-4,4,-5,0,1,0,Silver Solguards R,7
1442372,Arms,64,78,2,-6,4,-4,0,0,1,Golden Lunebraces,7
1442373,Arms,32,46,2,-5,4,-4,0,1,1,Golden Luneguards,7
1442374,Arms,68,82,2,-6,4,-4,0,0,0,EX Golden Lunebraces,7
1442375,Arms,34,48,2,-5,4,-4,0,1,0,EX Golden Luneguards,7
1442376,Arms,70,84,2,3,2,1,-6,0,0,Divine Ire Kote,7
1442377,Arms,35,49,2,3,2,1,-5,1,0,Crusher Braces,7
1442378,Arms,70,84,-2,-5,-2,-2,-2,0,0,Esurient Vambraces,7
1442379,Arms,35,49,-2,-4,-2,-2,-2,1,1,Esurient Guards,7
1442380,Arms,66,80,-2,-5,-2,-2,-2,0,3,Esurient Braces R,7
1442381,Arms,33,47,-2,-4,-2,-2,-2,1,3,Esurient Guards R,7
1442382,Arms,74,88,4,-3,-5,0,2,0,0,Akantor Claws,7
1442383,Arms,37,51,4,-3,-4,0,2,1,0,Akantor Gauntlets,7
1442384,Arms,70,84,4,-3,-5,0,2,0,1,Akantor Claws R,7
1442385,Arms,35,49,4,-3,-4,0,2,1,1,Akantor Gauntlets R,7
1442386,Arms,80,94,-4,-3,-2,0,4,0,0,Ukanlos Claws,7
1442387,Arms,40,54,-4,-3,-2,0,4,1,0,Ukanlos Gauntlets,7
1442388,Arms,70,84,-3,0,-5,4,0,0,0,Tempest Sleeves,7
1442389,Arms,35,49,-3,0,-5,5,0,1,0,Welkin Sleeves,7
1442390,Arms,66,80,-3,0,-5,4,0,0,1,Tempest Sleeves R,7
1442391,Arms,33,47,-3,0,-5,5,0,1,1,Welkin Sleeves R,7
1442392,Arms,70,84,-1,-1,-2,-1,-1,0,1,Skeletal Humerus R,7
1442393,Arms,35,49,-1,-1,-1,-1,-1,1,1,Decayed Humerus R,7
1442394,Arms,70,84,0,1,-4,2,1,0,1,Astral Vambraces,7
1442395,Arms,35,49,0,1,-3,2,1,1,1,Astral Guards,7
1442396,Arms,76,90,0,0,-4,0,0,0,0,Escadora Armguards,7
1442397,Arms,38,52,0,0,-4,0,0,1,0,Escadora Arma,7
1442398,Arms,72,86,0,0,-4,0,0,0,1,Escadora Armguards R,7
1442399,Arms,36,50,0,0,-4,0,0,1,1,Escadora Arma R,7
1442400,Arms,30,44,2,2,2,2,2,2,0,Caravaneer's Armlets,7
1442407,Arms,44,60,1,1,3,1,1,0,0,Strange Vambraces,5
1442408,Arms,22,38,2,2,3,2,2,1,0,Strange Guards,5
1442409,Arms,26,46,-2,1,0,2,-1,0,0,Redhelm Vambraces,8
1442410,Arms,13,33,-2,1,0,3,-1,1,0,Redhelm Guards,8
1442411,Arms,22,42,-4,-2,0,3,4,0,0,Snowbaron Vambraces,8
1442412,Arms,11,31,-4,-2,0,3,5,1,0,Snowbaron Guards,8
1442413,Arms,30,50,0,-4,0,4,0,0,0,Stonefist Vambraces,8
1442414,Arms,15,35,0,-4,0,5,0,1,0,Stonefist Guards,8
1442415,Arms,30,50,4,-1,-3,0,0,0,0,Dreadqueen Braces,8
1442416,Arms,15,35,4,-1,-3,1,1,1,0,Dreadqueen Guards,8
1442417,Arms,52,72,3,-2,0,-3,0,0,0,Drilltusk Braces,8
1442418,Arms,26,46,4,-2,1,-3,1,1,0,Drilltusk Guards,8
1442419,Arms,44,64,-2,-3,0,1,0,0,0,Silverwind Braces,8
1442420,Arms,22,42,-2,-3,1,1,1,1,0,Silverwind Guards,8
1442421,Arms,70,90,4,1,-2,-4,1,0,0,Crystalbeard Braces,8
1442422,Arms,35,55,5,1,-2,-4,1,1,0,Crystalbeard Guards,8
1442423,Arms,66,86,2,2,0,-4,-2,0,0,Deadeye Vambraces,8
1442424,Arms,33,53,3,3,0,-4,-2,1,0,Deadeye Guards,8
1442425,Arms,68,88,5,-2,-3,0,0,0,0,Dreadking Braces,8
1442426,Arms,34,54,5,-2,-3,1,1,1,0,Dreadking Guards,8
1442427,Arms,68,88,0,4,1,0,-3,0,0,Thunderlord Braces,8
1442428,Arms,34,54,0,5,1,0,-3,1,0,Thunderlord Guards,8
1442429,Arms,70,90,2,-4,-2,1,1,0,0,Grimclaw Braces,8
1442430,Arms,35,55,3,-4,-2,1,1,1,0,Grimclaw Guards,8
1442431,Arms,70,90,4,1,0,-3,-2,0,0,Hellblade Braces,8
1442432,Arms,35,55,4,1,0,-3,-2,1,0,Hellblade Guards,8
1442452,Arms,66,80,4,4,4,4,4,0,0,Champion's Wraps,7
1442453,Arms,33,47,5,5,5,5,5,1,0,Strongman's Wraps,7
1442454,Arms,68,82,1,1,1,1,1,0,1,Zodias Vambraces,7
1442455,Arms,34,48,2,2,2,2,2,1,1,Zodias Guards,7
1442456,Arms,52,66,0,0,0,0,0,0,0,Pirate Gloves J,6
1442457,Arms,26,40,0,0,0,0,0,1,0,Pirate Cuffs J,6
1442458,Arms,56,70,-4,-4,-4,-4,-4,0,3,Buccaneer Gloves J,6
1442459,Arms,28,42,-3,-3,-3,-3,-3,1,3,Buccaneer Cuffs J,6
1442460,Arms,54,68,0,4,1,-1,-2,0,1,Dynaqlo Glovelettes,6
1442461,Arms,27,41,0,5,1,-1,-2,1,1,Dynaqlo Gloves,6
1442462,Arms,24,44,1,1,1,1,1,0,0,Promising Braces,3
1442463,Arms,12,32,2,2,2,2,2,1,0,Halcyon Braces,3
1442464,Arms,56,70,1,1,1,1,1,0,2,Blue Star Braces,6
1442465,Arms,28,42,2,2,2,2,2,1,2,Blue Star Sleeves,6
1442466,Arms,64,78,0,0,0,0,0,0,0,Star Rook Vambraces,7
1442467,Arms,32,46,0,0,0,0,0,1,0,Star Rook Guards,7
1442468,Arms,52,66,1,1,1,1,1,0,1,Star Knight Vambraces,6
1442469,Arms,26,40,2,2,2,2,2,1,1,Star Knight Guards,6
1442474,Arms,64,78,2,2,2,2,2,0,1,Hero's Braces,7
1442475,Arms,32,46,3,3,3,3,3,1,1,Hero's Gloves,7
1442476,Arms,64,78,4,4,-4,4,4,0,1,Varia Suit Guards,6
1442477,Arms,32,46,5,5,-3,5,5,1,0,Varia Suit Shield,6
1442478,Arms,48,62,4,4,-4,4,4,0,1,Zero Suit Gloves,6
1442479,Arms,24,38,5,5,-3,5,5,1,0,Zero Suit Hands,6
1442480,Arms,66,80,2,2,2,2,2,0,0,Braces of Rage,7
1442481,Arms,33,47,3,3,3,3,3,1,0,Guards of Rage,7
1442482,Arms,66,80,2,2,2,2,2,0,0,Braces of Anat,7
1442483,Arms,33,47,3,3,3,3,3,1,0,Guards of Anat,7
1442486,Arms,14,34,-3,0,0,1,2,0,1,Mosgharl Creeper,2
1442487,Arms,7,27,-3,0,0,2,3,1,1,Mosgharl Tendril,2
1442488,Arms,26,46,-3,-1,2,1,3,0,2,Gammoth Braces,3
1442489,Arms,13,33,-3,-1,2,1,4,1,2,Gammoth Guards,3
1442490,Arms,22,42,1,1,1,1,1,0,0,Gourmew Gloves,3
1442491,Arms,11,31,1,1,1,1,1,1,0,Gourmew Mitts,3
1442492,Arms,12,28,0,1,0,1,0,1,1,Leather Guards S,4
1442493,Arms,12,28,0,1,0,0,1,1,1,Chainmail Guards S,4
1442494,Arms,36,52,-3,0,0,1,2,0,1,Mosgharl Creeper S,4
1442495,Arms,18,34,-3,0,0,2,3,1,1,Mosgharl Tendril S,4
1442496,Arms,66,80,-3,-1,2,1,3,0,2,Gammoth Braces S,6
1442497,Arms,33,47,-3,-1,2,1,4,1,2,Gammoth Guards S,6
1442498,Arms,50,64,0,0,0,0,0,0,1,Blue Guild Gloves,6
1442499,Arms,25,39,0,0,0,0,0,1,1,Blue Guild Sleeves,6
1442500,Arms,50,64,0,0,0,0,0,0,1,Red Guild Gloves,6
1442501,Arms,25,39,0,0,0,0,0,1,1,Red Guild Sleeves,6
1442502,Arms,56,70,1,1,1,1,1,0,0,Gourmew Gloves S,6
1442503,Arms,28,42,1,1,1,1,1,1,0,Gourmew Mitts S,6
1442504,Arms,64,78,1,1,1,1,1,0,0,Promising Archbraces,7
1442505,Arms,32,46,2,2,2,2,2,1,0,Halcyon Archbraces,7
1442506,Arms,24,44,1,1,1,1,1,0,1,Lucid Gauntlets,3
1442507,Arms,12,32,2,2,2,2,2,1,1,Dreamy Gauntlets,3
1442508,Arms,64,78,1,1,1,1,1,0,1,Lucid Archbraces,7
1442509,Arms,32,46,2,2,2,2,2,1,1,Dreamy Archbraces,7
1442510,Arms,60,74,2,2,2,2,2,0,2,Hiryu Sky Kote,7
1442511,Arms,30,44,2,3,2,2,2,1,2,Hiryu Land Kote,7
1442512,Arms,62,76,3,0,3,0,0,0,2,Lodestar Armguards,7
1442513,Arms,31,45,3,0,4,0,0,1,2,Lodestar Cuffs,7
1442514,Arms,64,78,4,4,-4,4,4,0,1,Varia Suit Guards,6
1442515,Arms,32,46,5,5,-3,5,5,1,0,Varia Suit Shield,6
1442516,Arms,48,62,4,4,-4,4,4,0,1,Zero Suit Gloves,6
1442517,Arms,24,38,5,5,-3,5,5,1,0,Zero Suit Hands,6
1507329,Waist,1,25,0,0,0,0,0,2,2,Leather Belt,1
1507330,Waist,2,26,0,1,0,0,0,2,1,Chainmail Belt,1
1507331,Waist,2,26,0,0,0,1,0,2,1,Bherna Belt,1
1507332,Waist,2,26,1,0,0,0,0,0,1,Hunting Faulds,1
1507333,Waist,1,25,2,0,0,0,0,1,1,Hunting Coat,1
1507334,Waist,2,26,-1,0,0,0,2,2,1,Mafumofu Coat,1
1507335,Waist,2,26,0,1,0,0,0,2,1,Yukumo Obi,1
1507336,Waist,2,26,1,0,2,0,0,2,0,Loc Lac Kilt,1
1507337,Waist,6,30,0,0,0,0,0,0,1,Hunter's Faulds,1
1507338,Waist,3,27,0,0,0,0,0,1,1,Hunter's Coat,1
1507339,Waist,6,30,0,0,0,0,-1,0,2,Bone Faulds,1
1507340,Waist,3,27,0,0,0,0,-1,1,2,Bone Coat,1
1507341,Waist,5,29,0,0,0,0,0,2,1,Light Belt,1
1507342,Waist,5,29,0,3,0,0,0,2,1,Iron Belt,1
1507351,Waist,6,30,-2,0,0,0,0,0,1,Jaggi Faulds,1
1507352,Waist,3,27,-2,0,0,0,0,1,1,Jaggi Coat,1
1507353,Waist,8,32,-2,0,0,0,0,0,1,Maccao Faulds,1
1507354,Waist,4,28,-2,1,1,1,1,1,1,Maccao Coat,1
1507355,Waist,8,32,0,0,0,0,-2,0,1,Velociprey Tassets,1
1507356,Waist,4,28,0,1,0,1,-2,1,1,Velociprey Coat,1
1507357,Waist,8,32,0,-1,0,0,2,0,1,Giaprey Tassets,1
1507358,Waist,4,28,0,-1,0,0,3,1,1,Giaprey Coat,1
1507359,Waist,10,34,0,1,0,0,-2,0,2,Genprey Tassets,1
1507360,Waist,5,29,1,2,0,0,-2,1,2,Genprey Coat,1
1507361,Waist,10,34,-2,1,2,1,1,0,0,Vespoid Tassets,1
1507362,Waist,5,29,-2,2,3,2,2,1,0,Vespoid Coat,1
1507363,Waist,10,34,-1,-1,4,-1,-1,0,1,Hornetaur Tassets,1
1507364,Waist,5,29,-1,-1,6,-1,-1,1,1,Hornetaur Coat,1
1507365,Waist,10,34,-2,0,2,0,0,0,0,Bnahabra Coil,1
1507366,Waist,5,29,-2,1,3,1,1,1,0,Bnahabra Coat,1
1507369,Waist,5,29,0,0,0,0,0,2,2,Mosswine Hip,1
1507370,Waist,12,36,2,0,0,0,-2,0,1,Rhenoplos Coil,1
1507371,Waist,6,30,3,0,0,0,-2,1,1,Rhenoplos Coat,1
1507372,Waist,12,36,0,-2,0,2,1,0,1,Bulldrome Faulds,1
1507373,Waist,6,30,0,-2,0,3,1,1,1,Bulldrome Coat,1
1507375,Waist,14,38,-2,-2,0,0,0,0,3,Arzuros Faulds,1
1507376,Waist,7,31,-2,-2,0,0,0,1,3,Arzuros Coat,1
1507377,Waist,14,38,2,0,0,0,-3,0,1,Cephalos Tassets,1
1507378,Waist,7,31,2,0,0,0,-3,1,1,Cephalos Coat,1
1507379,Waist,8,28,0,0,0,0,0,2,1,Derring Belt,2
1507380,Waist,12,32,-1,-1,0,0,-1,0,0,Alloy Coil,2
1507381,Waist,6,26,-1,-1,0,0,-1,1,0,Alloy Coat,2
1507382,Waist,12,32,1,-1,0,-1,0,0,0,Battle Tassets,2
1507383,Waist,6,26,2,-1,0,-1,0,1,0,Battle Coat,2
1507384,Waist,14,34,-1,1,0,-1,0,0,2,Ingot Coil,2
1507385,Waist,7,27,-1,2,0,-1,0,1,2,Ingot Coat,2
1507386,Waist,14,34,0,2,0,-1,-1,0,2,High Metal Tassets,2
1507387,Waist,7,27,0,3,0,-1,-1,1,2,High Metal Coat,2
1507390,Waist,12,32,0,1,0,1,0,0,2,Melahoa Folia,2
1507391,Waist,6,26,0,1,0,1,0,1,2,Melahoa Trunk,2
1507392,Waist,14,34,1,-2,0,2,0,0,1,Makluva Coil,2
1507393,Waist,7,27,1,-2,0,3,0,1,1,Makluva Fin,2
1507394,Waist,12,32,3,0,0,1,2,0,1,Bistro Sarong,2
1507395,Waist,6,26,4,0,0,1,3,1,1,Bistro Apron,2
1507396,Waist,18,38,2,2,3,-2,-2,0,0,Obituary Elytra,2
1507397,Waist,9,29,3,2,4,-2,-2,1,0,Obituary Alae,2
1507398,Waist,18,38,2,2,3,-2,-2,0,0,Butterfly Elytra,2
1507399,Waist,9,29,3,2,4,-2,-2,1,0,Butterfly Alae,2
1507400,Waist,16,36,2,1,0,1,-1,0,0,Death Stench Bowels,2
1507401,Waist,8,28,3,1,0,1,-1,1,0,Death Stench Belly,2
1507404,Waist,14,34,-3,0,0,1,2,0,2,Mosgharl Folia,2
1507405,Waist,7,27,-3,0,0,2,3,1,2,Mosgharl Fronds,2
1507406,Waist,14,34,-1,-1,0,3,0,0,1,Edel Folia,2
1507407,Waist,7,27,-1,-1,0,4,0,1,1,Edel Fronds,2
1507408,Waist,18,38,3,-1,3,-1,-1,0,0,Skalda Elytra,2
1507409,Waist,9,29,4,-1,3,-1,-1,1,0,Skalda Alae,2
1507410,Waist,18,38,3,-1,3,-1,-1,0,0,Spio Elytra,2
1507411,Waist,9,29,4,-1,3,-1,-1,1,0,Spio Alae,2
1507412,Waist,12,32,-2,-1,0,4,0,0,2,Droth Faulds,2
1507413,Waist,6,26,-2,-1,0,5,0,1,2,Droth Coat,2
1507414,Waist,14,34,4,0,0,-2,-1,0,0,Uroktor Tassets,2
1507415,Waist,7,27,5,0,0,-2,-1,1,0,Uroktor Coat,2
1507418,Waist,14,34,-1,2,0,0,3,0,0,Moofah Coil,2
1507419,Waist,7,27,-1,3,0,0,4,1,0,Moofah Coat,2
1507427,Waist,10,30,1,1,2,1,1,0,1,Remobra Belt,2
1507428,Waist,5,25,1,1,3,1,1,1,1,Remobra Band,2
1507429,Waist,14,34,2,-1,0,-1,0,0,1,Ioprey Tassets,2
1507430,Waist,7,27,3,-1,0,-1,0,1,1,Ioprey Coat,2
1507431,Waist,16,36,4,0,0,-1,-3,0,0,Kut-Ku Tassets,2
1507432,Waist,8,28,5,0,0,-1,-3,1,0,Kut-Ku Coat,2
1507433,Waist,14,34,-3,0,0,1,4,0,1,Lagombi Faulds,2
1507434,Waist,7,27,-3,0,0,1,5,1,1,Lagombi Coat,2
1507435,Waist,16,36,-3,4,0,1,-1,0,0,Gypceros Tassets,2
1507436,Waist,8,28,-3,5,0,1,-1,1,0,Gypceros Coat,2
1507437,Waist,18,38,2,-1,1,-3,0,0,1,Tetsucabra Faulds,2
1507438,Waist,9,29,3,-1,1,-3,0,1,1,Tetsucabra Coat,2
1507439,Waist,20,40,-1,-3,1,3,0,0,0,Hermitaur Tassets,2
1507440,Waist,10,30,-1,-3,1,4,0,1,0,Hermitaur Coat,2
1507441,Waist,18,38,2,0,1,-3,-1,0,1,Volvidon Faulds,2
1507442,Waist,9,29,3,0,1,-3,-1,1,1,Volvidon Coat,2
1507443,Waist,18,38,-3,-1,0,4,0,0,1,Ludroth Faulds,2
1507444,Waist,9,29,-3,-1,0,5,0,1,1,Ludroth Coat,2
1507445,Waist,18,38,-2,1,0,-2,1,0,0,Malfestio Faulds,2
1507446,Waist,9,29,-1,1,0,-2,1,1,0,Malfestio Coat,2
1507447,Waist,18,38,-4,4,1,1,2,0,0,Khezu Tassets,2
1507448,Waist,9,29,-4,5,1,1,2,1,0,Khezu Coat,2
1507449,Waist,20,40,3,-2,-3,0,0,0,0,Rathian Faulds,2
1507450,Waist,10,30,4,-2,-3,0,0,1,0,Rathian Coat,2
1507451,Waist,20,40,2,-1,1,0,-3,0,2,Nibelsnarf Faulds,2
1507452,Waist,10,30,3,-1,1,0,-3,1,2,Nibelsnarf Coat,2
1507453,Waist,18,38,-4,0,0,1,4,0,0,Blango Tassets,2
1507454,Waist,9,29,-4,0,0,1,5,1,0,Blango Coat,2
1507455,Waist,20,40,1,-1,0,2,-1,0,0,Ceanataur Tassets,2
1507456,Waist,10,30,2,-1,0,2,-1,1,0,Ceanataur Coat,2
1507457,Waist,20,40,1,0,1,-1,-3,0,1,Najarala Faulds,2
1507458,Waist,10,30,1,1,1,-1,-3,1,1,Najarala Coat,2
1507459,Waist,18,38,-2,-3,1,1,1,0,3,Nargacuga Faulds,2
1507460,Waist,9,29,-2,-2,1,1,1,1,3,Nargacuga Coat,2
1507461,Waist,18,38,0,0,0,0,0,0,1,Scholarly Sash,2
1507462,Waist,9,29,0,0,0,0,0,1,1,Scholarly Coat,2
1507463,Waist,20,40,0,-2,0,3,-1,0,2,Vaik Faulds,3
1507464,Waist,10,30,0,-2,0,4,-1,1,2,Vaik Coat,3
1507467,Waist,20,40,-2,3,2,0,-2,0,0,Aelucanth Elytra,3
1507468,Waist,10,30,-2,3,3,0,-2,1,0,Aelucanth Alae,3
1507469,Waist,20,40,-2,3,2,0,-2,0,0,Rhopessa Elytra,3
1507470,Waist,10,30,-2,3,3,0,-2,1,0,Rhopessa Alae,3
1507473,Waist,22,42,2,2,0,-1,0,0,1,Garuga Tassets,3
1507474,Waist,11,31,3,2,0,-1,0,1,1,Garuga Coat,3
1507476,Waist,26,46,3,0,-2,-4,-1,0,1,Uragaan Faulds,3
1507477,Waist,13,33,4,0,-2,-4,-1,1,1,Uragaan Coat,3
1507478,Waist,24,44,4,-2,-4,0,0,0,2,Rathalos Faulds,3
1507479,Waist,12,32,5,-2,-4,0,0,1,2,Rathalos Coat,3
1507480,Waist,24,44,-3,4,-2,2,-1,0,0,Lagiacrus Faulds,3
1507481,Waist,12,32,-3,5,-2,2,-1,1,0,Lagiacrus Coat,3
1507482,Waist,22,42,0,4,1,-1,-4,0,0,Zinogre Faulds,3
1507483,Waist,11,31,0,5,1,-1,-4,1,0,Zinogre Coat,3
1507484,Waist,20,40,0,-3,-1,2,1,0,0,Mizutsune Faulds,3
1507485,Waist,10,30,0,-2,-1,2,1,1,0,Mizutsune Coat,3
1507486,Waist,24,44,0,3,2,-2,-3,0,0,Astalos Faulds,3
1507487,Waist,12,32,0,4,2,-2,-3,1,0,Astalos Coat,3
1507488,Waist,26,46,-3,-1,2,1,3,0,0,Gammoth Faulds,3
1507489,Waist,13,33,-3,-1,2,1,4,1,0,Gammoth Coat,3
1507490,Waist,24,44,3,1,-1,-3,0,0,1,Glavenus Faulds,3
1507491,Waist,12,32,4,1,-1,-3,0,1,1,Glavenus Coat,3
1507492,Waist,24,44,-2,-1,-2,2,2,0,1,Gore Faulds,3
1507493,Waist,12,32,-2,-1,-2,3,2,1,1,Gore Coat,3
1507494,Waist,24,44,2,-3,0,0,-2,0,2,Regios Tassets,3
1507495,Waist,12,32,4,-3,0,0,-2,1,2,Regios Coat,3
1507496,Waist,24,44,2,-3,-2,0,0,0,0,Tigrex Tassets,3
1507497,Waist,12,32,4,-3,-2,0,0,1,0,Tigrex Coat,3
1507498,Waist,26,46,-1,3,2,-1,0,0,0,Kirin Hoop,3
1507499,Waist,13,33,-1,4,2,-1,0,1,0,Kirin Shorts,3
1507500,Waist,24,44,2,0,0,-4,-2,0,0,Brachydios Faulds,3
1507501,Waist,12,32,2,0,0,-3,-2,1,0,Brachydios Coat,3
1507502,Waist,26,46,-2,0,-4,2,2,0,2,Arc Faulds,3
1507503,Waist,26,46,-2,0,-4,2,2,0,2,Storge Faulds,3
1507504,Waist,13,33,-2,0,-3,2,2,1,1,Arc Coat,3
1507505,Waist,13,33,-2,0,-3,2,2,1,1,Storge Coat,3
1507506,Waist,26,46,-1,-2,-3,2,3,0,0,Kushala Cocoon,3
1507507,Waist,13,33,-1,-2,-3,2,5,1,0,Kushala Wind Wrap,3
1507508,Waist,26,46,-5,0,-3,1,2,0,1,Mizuha Sash,3
1507509,Waist,13,33,-4,0,-3,1,2,1,1,Cham Coat,3
1507510,Waist,26,46,4,1,-3,-4,-1,0,1,Kaiser Tassets,3
1507511,Waist,13,33,4,1,-3,-3,-1,1,1,Kaiser Coat,3
1507512,Waist,26,46,-1,-1,-2,-1,-1,0,1,Skeletal Hipbone,3
1507513,Waist,13,33,-1,-1,-1,-1,-1,1,1,Decayed Hipbone,3
1507514,Waist,24,44,2,2,-5,2,2,0,0,Black Spine,3
1507515,Waist,12,32,2,2,-4,2,2,1,0,Black Scale,3
1507516,Waist,22,42,1,1,1,1,1,0,0,Black Belt Tassets,3
1507517,Waist,11,31,1,1,2,1,1,1,0,Black Belt Coat,3
1507518,Waist,20,40,0,0,0,0,0,0,1,Guild Bard Coil,3
1507519,Waist,10,30,0,0,0,0,0,1,1,Guild Bard Coat,3
1507520,Waist,20,40,0,0,0,0,0,0,1,Maiden's Skirt,3
1507521,Waist,10,30,0,0,0,0,0,1,1,French Maid Frills,3
1507522,Waist,20,40,0,0,0,0,0,0,1,Helper Skirt,3
1507523,Waist,10,30,0,0,0,0,0,1,1,Healer Frills,3
1507524,Waist,20,40,0,0,0,0,0,0,1,Dianthus Skirt,3
1507525,Waist,10,30,0,0,0,0,0,1,1,Campanile Skirt,3
1507527,Waist,22,42,1,1,1,1,1,0,0,Gourmew Sarong,3
1507528,Waist,11,31,1,1,1,1,1,1,0,Gourmew Apron,3
1507529,Waist,24,40,0,0,0,0,0,0,2,Leather Faulds S,4
1507530,Waist,24,40,0,1,0,0,0,0,1,Chainmail Faulds S,4
1507531,Waist,26,42,0,0,0,1,0,0,1,Bherna Belt S,4
1507532,Waist,13,29,0,0,0,2,0,1,1,Bherna Coat S,4
1507533,Waist,26,42,1,0,0,0,0,0,1,Hunting Faulds S,4
1507534,Waist,13,29,2,0,0,0,0,1,1,Hunting Coat S,4
1507535,Waist,26,42,-1,0,0,0,2,0,1,Mafumofu Coil S,4
1507536,Waist,13,29,-1,0,0,0,4,1,1,Mafumofu Coat S,4
1507537,Waist,26,42,0,1,0,0,0,0,2,Yukumo Sky Obi,4
1507538,Waist,13,29,0,2,0,0,0,1,2,Yukumo Land Obi,4
1507539,Waist,15,31,1,0,2,0,0,2,1,Loc Lac Kilt S,4
1507540,Waist,26,42,0,0,0,0,0,0,1,Hunter's Faulds S,4
1507541,Waist,13,29,0,0,0,0,0,1,1,Hunter's Coat S,4
1507542,Waist,22,38,0,0,0,0,0,0,1,Hunter's Faulds R,4
1507543,Waist,11,27,0,0,0,0,0,1,1,Hunter's Coat R,4
1507544,Waist,30,46,0,0,0,0,-1,0,2,Bone Faulds S,4
1507545,Waist,15,31,0,0,0,0,-1,1,2,Bone Coat S,4
1507546,Waist,15,31,0,0,0,0,0,2,0,Light Belt S,4
1507547,Waist,16,32,0,3,0,0,0,2,0,Iron Belt S,4
1507552,Waist,32,48,0,1,0,1,0,0,3,Melahoa Folia S,4
1507553,Waist,16,32,0,1,0,1,0,1,3,Melahoa Trunk S,4
1507554,Waist,28,44,0,1,0,1,0,0,3,Melahoa Folia U,4
1507555,Waist,14,30,0,1,0,1,0,1,3,Melahoa Trunk U,4
1507556,Waist,36,52,1,-2,0,2,0,0,1,Makluva Coil S,4
1507557,Waist,18,34,1,-2,0,3,0,1,1,Makluva Fin S,4
